Machine_ID,Machine_Type,Installation_Year,Operational_Hours,Temperature_C,Vibration_mms,Sound_dB,Oil_Level_pct,Coolant_Level_pct,Power_Consumption_kW,Last_Maintenance_Days_Ago,Maintenance_History_Count,Failure_History_Count,AI_Supervision,Error_Codes_Last_30_Days,Remaining_Useful_Life_days,Failure_Within_7_Days,Laser_Intensity,Hydraulic_Pressure_bar,Coolant_Flow_L_min,Heat_Index,AI_Override_Events
MC_362467,Shrink_Wrapper,2016,91484,76.8,-3.37,56.34,98.29,100,-15.44,194,6,0,TRUE,2,90,FALSE,,,,,2
MC_362503,Mixer,2020,97614,54.88,8.43,67.02,64.89,100,135,4,3,3,FALSE,1,0,TRUE,,,,,0
MC_362570,Pick_and_Place,2021,60339,81.89,11.78,73.42,57.53,60.04,213.58,13,6,4,TRUE,3,418,FALSE,,,,,2
MC_362582,Crane,2016,75280,65.32,8.98,65.21,85.94,57.71,131.29,12,1,1,FALSE,3,227,FALSE,,,,,0
MC_362615,CMM,2023,67944,59.38,4.91,65.18,70.16,41.6,109.3,121,8,2,FALSE,1,275,FALSE,,,,,0
MC_362761,Heat_Exchanger,2022,94378,55.1,18.53,81.39,79.23,87.67,103.79,32,5,4,FALSE,4,0,TRUE,,,,566.6,0
MC_362833,CMM,2023,55525,71.94,7,69.71,98.48,72.2,117.45,349,3,1,TRUE,2,374,FALSE,,,,,2
MC_363030,Palletizer,2015,26952,31.28,5.19,80.41,67.17,51.58,135.23,243,9,3,FALSE,0,681,FALSE,,,,,0
MC_363086,Crane,2017,51265,84.15,10.66,63.05,88.64,80.79,100.62,260,7,4,FALSE,5,448,FALSE,,,,,0
MC_363091,Press_Brake,2021,80790,75.71,9.87,84.81,59.42,44.02,164.1,56,6,1,FALSE,0,126,FALSE,,,,,0
MC_363190,Industrial_Chiller,2025,9050,77.52,8.12,60.51,66.86,32.23,242.12,37,5,2,FALSE,1,807,FALSE,,,54.97,,0
MC_363223,Pick_and_Place,2025,14586,74.3,-0.41,59.53,50.78,26.33,107.52,98,6,1,FALSE,6,831,FALSE,,,,,0
MC_363288,Hydraulic_Press,2016,14536,79.04,7.86,86.32,86.75,55.04,161.55,107,3,4,FALSE,4,859,FALSE,,103.68,,,0
MC_363316,Mixer,2019,20217,89.81,12.14,71.76,62.93,92.92,266.94,124,6,0,FALSE,4,740,FALSE,,,,,0
MC_363426,Boiler,2015,92723,82.02,5.86,104.96,75.43,37.91,245.31,182,5,2,FALSE,3,0,TRUE,,,,591.93,0
MC_363428,CNC_Mill,2020,32615,42.2,9.92,71.02,65.24,49.8,45.44,72,6,1,FALSE,4,600,FALSE,,,58.75,,0
MC_363450,Carton_Former,2022,98373,59.15,8.34,91.93,56.16,76.85,121.09,345,3,1,FALSE,4,0,TRUE,,,,,0
MC_363474,Compressor,2019,66029,54.13,-0.76,70.19,100,43.28,146.92,218,4,1,FALSE,5,328,FALSE,,,,,0
MC_363482,Injection_Molder,2016,75128,62.76,14.22,68.36,76.16,73.09,115.87,225,6,2,FALSE,2,210,FALSE,,111.01,,,0
MC_363500,Vacuum_Packer,2024,12199,44.73,9.54,76.61,89.29,52.2,180.42,106,8,1,FALSE,0,810,FALSE,,,,,0
MC_363734,Labeler,2025,99688,71.44,21.15,86.53,71.3,83.59,208.61,267,5,3,FALSE,4,0,TRUE,,,,,0
MC_363800,Boiler,2023,38202,37.17,10.33,72.74,72.4,58.8,156.01,204,6,1,TRUE,3,616,FALSE,,,,474.27,4
MC_363817,Press_Brake,2022,36668,63.68,5.61,72.27,50.69,63.9,119.88,90,9,0,TRUE,2,585,FALSE,,,,,2
MC_363860,Vision_System,2015,28356,72.51,12.7,85.82,100,56.04,137.15,28,4,0,TRUE,2,667,FALSE,,,,,3
MC_363919,Carton_Former,2024,21003,47,-0.66,66.13,66.7,58.8,107.35,61,4,4,TRUE,3,806,FALSE,,,,,0
MC_364175,Dryer,2023,42655,60.07,10.58,81.74,70.98,32.79,113.14,265,5,2,FALSE,5,496,FALSE,,,,,0
MC_364274,Pick_and_Place,2021,44610,46.43,3.47,74.5,29.24,82.73,125.23,44,6,0,TRUE,4,501,FALSE,,,,,1
MC_364291,Furnace,2017,56364,61.56,14.56,61.33,33.17,48.07,210.04,73,6,1,FALSE,3,411,FALSE,,,,438.27,0
MC_364366,3D_Printer,2019,51175,61.89,6.46,53.53,83.26,28.14,166.2,78,6,1,FALSE,4,327,FALSE,,,,,0
MC_364471,Automated_Screwdriver,2017,36038,101.09,3.38,80.53,70.04,87.93,162.94,32,7,1,FALSE,5,669,FALSE,,,,,0
MC_364543,Pick_and_Place,2022,64382,85.65,10.38,78.28,52.59,59.15,203.48,243,7,2,TRUE,3,248,FALSE,,,,,2
MC_364624,3D_Printer,2016,83898,40.32,1.5,75.09,59.69,33.57,94.2,277,6,2,FALSE,3,110,FALSE,,,,,0
MC_364712,Carton_Former,2017,61704,54.36,6.08,79.78,36.13,100,282.36,80,7,1,FALSE,4,403,FALSE,,,,,0
MC_364767,CNC_Mill,2024,55671,62.84,17.63,73.39,60.81,54.29,134.3,232,5,4,FALSE,1,371,FALSE,,,50.46,,0
MC_364792,CMM,2015,3646,70.55,9.89,78.48,64.2,83.64,260.06,60,4,3,FALSE,4,952,FALSE,,,,,0
MC_364849,Dryer,2023,86571,74.69,8.48,68.58,91.99,21.92,-52.73,274,2,3,FALSE,3,58,FALSE,,,,,0
MC_365009,CNC_Lathe,2019,88932,64.28,14.95,69.98,83.78,38.04,157.74,107,1,0,FALSE,3,0,TRUE,,,40.41,,0
MC_365036,Forklift_Electric,2022,2811,65.54,16.6,71.6,38.03,91.4,0.88,253,8,1,FALSE,3,946,FALSE,,,,,0
MC_365169,Conveyor_Belt,2021,77152,78.31,9.13,68.2,81.56,69.12,258.93,40,3,3,FALSE,4,50,FALSE,,,,,0
MC_365244,Laser_Cutter,2023,54689,7.11,9.77,79.53,47.94,100,180.95,194,3,3,FALSE,1,428,FALSE,88.9,,,,0
MC_365274,Automated_Screwdriver,2018,56735,11.15,12.12,67.08,81.32,39.99,128.83,208,6,2,FALSE,7,434,FALSE,,,,,0
MC_365326,Heat_Exchanger,2017,13926,52.33,17.49,54.51,95.88,89.71,67.82,184,3,3,FALSE,5,746,FALSE,,,,471.83,0
MC_365334,Conveyor_Belt,2015,45575,67.19,5.72,74.94,40.55,51.03,126.29,310,5,6,FALSE,1,510,FALSE,,,,,0
MC_365413,Furnace,2022,9923,75.83,4.3,90.05,61.67,48.41,155.33,119,5,2,FALSE,1,832,FALSE,,,,482.12,0
MC_365487,CMM,2024,57499,67.34,5.79,68.13,36.37,92.25,23.18,246,5,3,TRUE,2,422,FALSE,,,,,7
MC_365512,XRay_Inspector,2021,21207,65.5,10.61,71.03,34.27,100,140.36,304,8,2,TRUE,3,691,FALSE,,,,,4
MC_365526,Crane,2024,24577,67.6,-0.13,77.94,53.04,11.7,17.79,319,5,3,FALSE,3,678,FALSE,,,,,0
MC_365637,Pump,2015,19040,76.35,5.53,73.37,63.36,66.15,142.15,279,4,4,FALSE,5,754,FALSE,,,,,0
MC_365647,Mixer,2019,85175,81.68,7.33,72.1,79.99,71.87,50.8,236,3,1,FALSE,2,16,FALSE,,,,,0
MC_365873,3D_Printer,2024,82424,38.94,-1.23,69.48,82.27,63.87,99.29,58,9,2,TRUE,3,114,FALSE,,,,,2
MC_365874,Labeler,2024,95032,62.92,12.28,78.62,64.13,50.19,33.81,65,7,1,FALSE,4,0,TRUE,,,,,0
MC_365889,Shuttle_System,2017,71934,76.44,18.11,68.89,49.86,100,401.65,141,1,1,FALSE,2,284,FALSE,,,,,0
MC_365897,Palletizer,2024,7945,52.24,7.57,85.74,84.34,63.73,181.64,182,8,1,FALSE,3,833,FALSE,,,,,0
MC_365958,Palletizer,2022,4710,48.14,10.89,81.84,75.72,61.51,188.12,339,7,2,FALSE,4,976,FALSE,,,,,0
MC_365978,Forklift_Electric,2015,66873,52.47,11.58,58.34,77.43,76.01,118.93,90,3,2,FALSE,2,329,FALSE,,,,,0
MC_366051,Shrink_Wrapper,2016,92530,61.36,13.8,84.86,56.12,51.02,217.38,31,6,1,TRUE,4,56,FALSE,,,,,1
MC_366062,Hydraulic_Press,2021,51930,62.04,9.97,75.62,61.6,56.1,187.23,278,10,1,TRUE,2,378,FALSE,,126.92,,,4
MC_366122,Palletizer,2015,14479,43.19,8.19,72.43,76.86,52.04,147.42,210,8,2,FALSE,4,919,FALSE,,,,,0
MC_366127,Forklift_Electric,2024,66821,84.37,-1.39,72.37,91.88,66.84,130.11,87,4,1,FALSE,3,295,FALSE,,,,,0
MC_366170,Grinder,2021,89203,42.48,4.8,73.9,89.81,45.77,220.74,76,4,1,TRUE,4,90,FALSE,,,,,1
MC_366199,Industrial_Chiller,2025,53591,68.4,5.51,71.49,59.13,67.97,69.41,75,7,2,FALSE,2,360,FALSE,,,47.99,,0
MC_366224,Furnace,2025,39673,55.96,6.66,78.98,83.75,100,217.81,76,4,3,FALSE,4,458,FALSE,,,,489.17,0
MC_366238,CNC_Lathe,2015,85015,56.15,5.42,98.61,54.47,100,226.22,224,9,4,TRUE,4,137,FALSE,,,34.63,,2
MC_366289,Conveyor_Belt,2023,49911,62.7,15.79,62.71,78.98,33.73,142.66,241,3,0,FALSE,1,427,FALSE,,,,,0
MC_366324,CMM,2019,37806,75.71,2.59,79.23,61.12,20.13,174.65,320,4,4,TRUE,3,633,FALSE,,,,,4
MC_366390,Pump,2022,21303,77.31,11.29,85.46,70.8,71.88,147.65,81,1,4,TRUE,4,763,FALSE,,,,,3
MC_366409,Industrial_Chiller,2015,78903,74.79,2.84,71.01,90.8,46.91,127.22,240,12,1,FALSE,1,192,FALSE,,,37.68,,0
MC_366433,Palletizer,2025,31295,43.42,5.67,87.81,49.56,46.86,234.24,178,1,2,TRUE,5,626,FALSE,,,,,2
MC_366438,CNC_Lathe,2018,65652,54.54,1.91,89.19,74.41,4.82,150.86,90,10,2,FALSE,1,343,FALSE,,,45.01,,0
MC_366460,Palletizer,2019,57475,74.38,7.4,95.7,74.81,32.01,40.8,249,2,3,TRUE,4,365,FALSE,,,,,1
MC_366495,Compressor,2025,3119,61.85,9.55,78.38,72.03,41.96,312.58,251,3,2,FALSE,5,884,FALSE,,,,,0
MC_366610,Conveyor_Belt,2016,91844,81.63,6.99,85.64,54.81,87.92,46.67,98,6,3,TRUE,2,0,TRUE,,,,,1
MC_366721,Injection_Molder,2018,18063,72.35,13.13,83.14,74.08,29.22,211.22,58,4,2,FALSE,3,766,FALSE,,87.7,,,0
MC_366739,CMM,2024,11223,46.02,10.38,95.32,79.38,43.51,130.49,218,7,2,FALSE,2,792,FALSE,,,,,0
MC_366750,Furnace,2018,11745,66.11,19.13,82.75,65.64,43.52,112.67,213,5,4,FALSE,1,849,FALSE,,,,653.85,0
MC_366848,Compressor,2016,59138,52.83,7.52,88.28,63.54,54.59,60.74,284,6,1,FALSE,2,370,FALSE,,,,,0
MC_366914,Hydraulic_Press,2024,18628,82.35,3.14,70.05,73.74,7.53,76.85,251,7,4,FALSE,3,769,FALSE,,105.85,,,0
MC_366993,Carton_Former,2017,27257,42.93,7.01,79.85,100,12.03,231.23,45,3,1,TRUE,5,664,FALSE,,,,,2
MC_367010,Vacuum_Packer,2025,26647,55.72,7.3,86.13,98.13,91.8,221.08,256,5,1,TRUE,5,682,FALSE,,,,,4
MC_367139,Palletizer,2019,22477,41.87,11.49,85.49,59.3,16.81,189.5,259,5,4,FALSE,2,739,FALSE,,,,,0
MC_367196,Conveyor_Belt,2015,51122,51.65,12.51,90.16,35.63,65.81,17.11,113,12,1,FALSE,1,463,FALSE,,,,,0
MC_367247,Forklift_Electric,2015,54416,53.27,8.21,80.74,58.42,71.72,141.29,51,3,1,FALSE,2,468,FALSE,,,,,0
MC_367351,Vision_System,2022,28437,82.77,7.94,89.97,81.94,55.01,92.61,220,9,1,FALSE,7,725,FALSE,,,,,0
MC_367357,Labeler,2018,1294,61.6,11.01,64.47,79.27,49.55,239.53,302,8,2,FALSE,2,897,FALSE,,,,,0
MC_367422,Pick_and_Place,2023,72105,65.82,5.67,55.12,62.13,89.72,302.77,364,4,1,FALSE,1,164,FALSE,,,,,0
MC_367458,Shuttle_System,2023,33716,66.4,9.82,65.4,71.4,0,125.05,345,3,1,TRUE,1,692,FALSE,,,,,1
MC_367481,Press_Brake,2018,14425,47.05,3.5,85.42,80.64,58.7,101.49,326,6,1,TRUE,3,748,FALSE,,,,,2
MC_367619,Injection_Molder,2019,4613,91.56,13.55,67.91,75.31,55.6,85.8,316,6,1,FALSE,2,882,FALSE,,129.85,,,0
MC_367654,Shrink_Wrapper,2017,84518,48.08,13.04,75.81,53.73,40.01,161.2,199,6,2,TRUE,4,127,FALSE,,,,,0
MC_367697,Grinder,2022,46365,54.35,11.29,76.56,57.06,43.81,172.38,58,6,0,FALSE,5,416,FALSE,,,,,0
MC_367726,Boiler,2021,53642,47.65,6.94,93.52,48.14,79.76,131.21,337,10,4,FALSE,1,429,FALSE,,,,483.8,0
MC_367755,CNC_Lathe,2020,79321,54.26,11.84,78.18,71.02,58.71,221.69,27,2,4,TRUE,2,151,FALSE,,,29.35,,0
MC_367771,Vacuum_Packer,2022,28304,63.2,15.14,79.38,84.11,33.87,211.8,66,4,3,TRUE,1,637,FALSE,,,,,1
MC_367779,Injection_Molder,2016,88138,62.86,10.91,70.85,77.09,62.25,271.29,288,3,3,TRUE,5,5,TRUE,,130.01,,,2
MC_367820,Injection_Molder,2017,67995,69.65,1.13,78.46,86.58,71.14,162.95,309,5,0,FALSE,4,369,FALSE,,117.12,,,0
MC_367834,Carton_Former,2021,33214,64.14,6.59,56.13,87.28,34.81,173.77,274,6,3,FALSE,2,611,FALSE,,,,,0
MC_367919,Automated_Screwdriver,2020,42492,52.15,0.55,63.96,76.77,64.06,115.22,7,4,1,TRUE,5,576,FALSE,,,,,3
MC_367959,3D_Printer,2021,55322,70.03,11.14,79.56,71.47,72.77,164.81,345,8,2,FALSE,0,424,FALSE,,,,,0
MC_368053,Vacuum_Packer,2021,53321,72.86,5.41,61.99,64.34,59.94,343.87,2,5,0,FALSE,3,449,FALSE,,,,,0
MC_368120,Laser_Cutter,2019,59363,66.03,12.31,86.88,72.09,58.37,145.95,351,2,0,TRUE,4,303,FALSE,56.43,,,,1
MC_368159,AGV,2020,88698,82.71,4.57,84.48,42.81,57.88,239.43,328,6,1,FALSE,2,17,FALSE,,,,,0
MC_368199,Carton_Former,2018,46299,65.87,17.09,71.04,75.74,71.24,93.16,185,5,1,TRUE,4,475,FALSE,,,,,2
MC_368271,Hydraulic_Press,2016,88093,60.62,12.01,75.83,86.58,60.49,176.88,291,4,4,FALSE,2,0,TRUE,,110.36,,,0
MC_368333,Hydraulic_Press,2016,71514,60.22,15.51,62.96,100,64.91,72.7,39,6,5,FALSE,4,270,FALSE,,121.99,,,0
MC_368405,Boiler,2018,55255,63.73,15.7,79.43,92.13,81.71,283.27,251,6,0,FALSE,1,294,FALSE,,,,532.21,0
MC_368422,Industrial_Chiller,2022,42538,64.37,8.4,86.74,76.05,21.91,104.89,212,6,2,FALSE,2,653,FALSE,,,47.21,,0
MC_368425,Pick_and_Place,2022,16348,69.02,5.76,73.81,70.49,69.47,75.42,91,7,2,FALSE,2,784,FALSE,,,,,0
MC_368446,Heat_Exchanger,2019,21860,39.98,-0.06,93.01,51.98,91.94,169.99,222,3,1,FALSE,3,727,FALSE,,,,542.26,0
MC_368452,Injection_Molder,2016,72023,66.48,2.95,72.54,50.19,14.1,318.86,159,1,2,TRUE,4,239,FALSE,,105.24,,,5
MC_368583,Laser_Cutter,2020,51813,57.67,8.16,65.95,54.68,64.12,156.88,61,3,3,FALSE,3,446,FALSE,75.93,,,,0
MC_368634,Injection_Molder,2018,14209,67.84,6.65,66.27,100,45.89,209.4,187,3,3,FALSE,2,857,FALSE,,132.11,,,0
MC_368672,Vision_System,2024,85496,75.24,13.18,61.42,76.41,83.46,181.42,143,6,1,TRUE,4,54,FALSE,,,,,0
MC_368702,Industrial_Chiller,2021,86621,64.2,8.9,80.11,62.16,15.38,160.28,254,6,3,FALSE,5,26,FALSE,,,63.64,,0
MC_369114,Crane,2015,92989,67.74,11.93,53.02,37.28,77.29,275.32,85,2,1,FALSE,4,50,FALSE,,,,,0
MC_369129,Pick_and_Place,2023,76647,62.28,12.67,66.69,32.4,20.13,202.05,92,7,2,FALSE,9,170,FALSE,,,,,0
MC_369332,Industrial_Chiller,2016,57655,46.83,17.75,84.69,82.31,100,130.43,68,6,1,TRUE,5,349,FALSE,,,51.08,,0
MC_369361,Injection_Molder,2023,39107,68,11.34,61.47,75.62,97.96,341.47,267,7,0,TRUE,3,554,FALSE,,108.95,,,3
MC_369400,Labeler,2019,69671,66.85,8.59,73.63,87.35,86.52,177.69,285,6,3,TRUE,5,190,FALSE,,,,,0
MC_369440,Vision_System,2024,34902,60.52,13.7,79.38,66.4,82.54,172.82,297,8,3,FALSE,4,627,FALSE,,,,,0
MC_369448,Heat_Exchanger,2017,16702,56.04,8.77,62.24,44.22,80.93,176.41,348,6,2,FALSE,2,809,FALSE,,,,478.7,0
MC_369513,Press_Brake,2017,60331,48.36,3.26,67.52,81.11,52.11,135.25,283,4,2,FALSE,5,346,FALSE,,,,,0
MC_369665,Labeler,2021,13082,58.56,5.91,74.15,60.59,26.76,147.85,325,4,2,FALSE,2,876,FALSE,,,,,0
MC_369766,Dryer,2018,480,67.1,8.25,76.14,68.69,70.17,183.83,289,1,2,FALSE,3,872,FALSE,,,,,0
MC_369794,Heat_Exchanger,2023,85222,66.51,9.25,61.96,69,43.6,267.75,342,2,3,FALSE,1,115,FALSE,,,,503.17,0
MC_369808,Heat_Exchanger,2024,99916,60.47,9.07,70.08,33.89,75.86,322.55,351,2,1,FALSE,2,11,FALSE,,,,560.55,0
MC_369812,Dryer,2015,51546,59.52,13.13,72.45,67.27,45.59,207.35,101,4,3,TRUE,4,415,FALSE,,,,,0
MC_369886,Vacuum_Packer,2019,91622,48.56,9.16,75.38,61.36,60.82,113.96,305,5,1,TRUE,2,21,FALSE,,,,,0
MC_369888,Shrink_Wrapper,2018,56830,26.83,9.04,90.75,42.79,69.03,90.52,271,4,1,FALSE,1,433,FALSE,,,,,0
MC_369964,Injection_Molder,2025,37767,66.95,19.02,75,84.14,79,276.55,145,4,1,FALSE,2,601,FALSE,,110.91,,,0
MC_369989,Laser_Cutter,2017,47489,62.03,7.24,79.45,65.02,77.45,242.97,110,6,0,FALSE,2,492,FALSE,60.93,,,,0
MC_370084,Hydraulic_Press,2017,85038,50.53,11.84,84.12,50.37,100,220.08,159,1,1,FALSE,0,178,FALSE,,128.81,,,0
MC_370157,Mixer,2020,1813,56.37,6.41,74.46,89.8,46.38,76.29,30,3,1,TRUE,2,1027,FALSE,,,,,3
MC_370296,CMM,2025,43822,45.99,5.59,88.03,83.42,30.77,204.41,352,1,2,FALSE,3,599,FALSE,,,,,0
MC_370298,Pick_and_Place,2020,86347,61.6,13.94,58.09,33.06,43.38,150.55,304,5,1,TRUE,2,12,FALSE,,,,,2
MC_370341,XRay_Inspector,2022,1050,46.03,8.75,68.21,56.61,64.53,66.02,70,4,2,FALSE,3,967,FALSE,,,,,0
MC_370381,Shrink_Wrapper,2015,61430,81.25,20.61,67.97,72.52,22.3,-66.8,132,2,3,FALSE,4,271,FALSE,,,,,0
MC_370395,Vision_System,2024,94869,63.38,16.3,63.96,99.9,100,248.77,88,3,3,FALSE,2,0,TRUE,,,,,0
MC_370486,AGV,2015,91492,59.36,5.11,79.82,70.43,99.55,152.93,348,4,2,TRUE,2,114,FALSE,,,,,2
MC_370493,Labeler,2025,52289,45.92,5.87,77.22,82.98,34.46,21.61,84,9,5,FALSE,6,511,FALSE,,,,,0
MC_370547,Automated_Screwdriver,2022,35215,74.2,3.53,73.76,50.14,43.89,119.61,256,6,1,TRUE,2,621,FALSE,,,,,4
MC_370555,3D_Printer,2022,38139,58.05,7.12,69.13,97.7,70.72,152.78,72,2,0,FALSE,5,618,FALSE,,,,,0
MC_370574,Compressor,2019,16184,57.97,5.53,62.78,72.74,13.95,250.49,130,7,2,FALSE,2,792,FALSE,,,,,0
MC_370608,Heat_Exchanger,2022,90321,54.32,9.4,68.01,98.9,29.42,337.02,321,6,1,FALSE,2,131,FALSE,,,,440.61,0
MC_370624,Vacuum_Packer,2016,15863,64.94,10.82,70.9,82.96,47.47,107.78,208,5,1,FALSE,3,707,FALSE,,,,,0
MC_370657,Crane,2019,72901,69.45,14.11,75.46,49.61,28.21,181.91,362,3,2,FALSE,5,169,FALSE,,,,,0
MC_370662,Industrial_Chiller,2017,75616,65,12.48,81.74,58.76,93.61,152.38,18,7,1,TRUE,2,278,FALSE,,,39.36,,2
MC_370805,Mixer,2015,1991,49.39,5.52,61.18,41.51,54.12,204.37,157,8,4,FALSE,3,966,FALSE,,,,,0
MC_370817,Industrial_Chiller,2019,41534,42.95,1.97,76.74,60.35,67.83,147.57,204,6,0,FALSE,1,549,FALSE,,,37.08,,0
MC_370874,XRay_Inspector,2023,65883,75.62,9.68,79.77,50.05,73.27,131.89,323,7,1,FALSE,5,251,FALSE,,,,,0
MC_370991,CNC_Mill,2021,79911,72.74,0.57,94.52,72.02,71.16,253.9,147,2,2,FALSE,4,225,FALSE,,,40.95,,0
MC_371129,Laser_Cutter,2019,75461,58.21,5.3,70.16,90.11,67.21,199.66,122,6,4,FALSE,1,276,FALSE,75.96,,,,0
MC_371225,Crane,2016,91145,45.06,5.29,77.22,81.76,54.42,201.78,132,7,3,FALSE,2,0,TRUE,,,,,0
MC_371325,AGV,2025,83697,31.03,2.01,79.78,71.62,100,122.81,44,4,0,FALSE,2,227,FALSE,,,,,0
MC_371425,Forklift_Electric,2022,11815,95.76,11.1,74.87,59.82,59.79,177.63,193,4,2,TRUE,7,891,FALSE,,,,,3
MC_371435,Press_Brake,2019,46430,78.01,17.91,82.32,92.03,60.79,269.57,275,3,2,FALSE,4,371,FALSE,,,,,0
MC_371483,Press_Brake,2017,21781,50.85,16.46,71.5,88.21,40.12,192.69,190,4,2,FALSE,2,747,FALSE,,,,,0
MC_371487,Pick_and_Place,2022,31532,86.94,6.57,94.97,86.45,90.37,160.97,253,4,1,FALSE,3,614,FALSE,,,,,0
MC_371583,Carton_Former,2018,27805,76.18,10.83,63.64,80.82,53.27,258.75,213,2,3,FALSE,2,725,FALSE,,,,,0
MC_371877,Press_Brake,2020,11277,60.68,11.37,87.58,53.36,72.34,184.6,127,6,0,FALSE,3,889,FALSE,,,,,0
MC_372207,CMM,2021,10715,86.96,16.01,64.2,57.28,54.64,93.85,188,9,1,TRUE,4,785,FALSE,,,,,1
MC_372292,Carton_Former,2017,43863,81,2.97,62.13,92.8,51.84,175.8,259,5,0,TRUE,3,536,FALSE,,,,,2
MC_372361,Compressor,2022,9,68.55,5.46,87.71,54.11,44.62,124.57,148,6,1,TRUE,2,916,FALSE,,,,,2
MC_372364,Shrink_Wrapper,2016,74900,65.94,12.4,60.92,86.24,48.49,132.43,115,7,2,FALSE,3,194,FALSE,,,,,0
MC_372397,XRay_Inspector,2025,12537,80.03,4.02,98.84,87.91,81.47,153.56,41,2,1,FALSE,2,887,FALSE,,,,,0
MC_372399,Labeler,2023,16020,50.15,8.19,64.91,19.11,86.42,159.05,1,5,0,TRUE,2,761,FALSE,,,,,3
MC_372464,Carton_Former,2020,57206,51.85,3.96,84.1,56.19,64.52,213.43,172,3,1,FALSE,5,437,FALSE,,,,,0
MC_372592,Press_Brake,2015,89042,80.46,13.96,85.41,63.66,61.68,181,322,5,0,FALSE,3,47,FALSE,,,,,0
MC_372615,Heat_Exchanger,2017,13186,65.65,11.71,78.29,80.27,42.99,93.45,227,6,7,FALSE,0,739,FALSE,,,,515.66,0
MC_372688,Press_Brake,2021,25854,38.17,15.57,72.53,62.56,71.08,104.82,198,3,1,FALSE,3,715,FALSE,,,,,0
MC_372692,Vision_System,2025,31541,47.62,4.51,56.67,60.13,46.17,-29.21,153,3,0,FALSE,2,709,FALSE,,,,,0
MC_372832,Furnace,2018,22260,51.93,15.8,79.59,25,48.55,165.3,100,2,3,FALSE,4,684,FALSE,,,,521.36,0
MC_372842,AGV,2015,80782,78.71,8.08,89.49,32.7,48.06,100.19,303,6,2,FALSE,1,156,FALSE,,,,,0
MC_372892,Valve_Controller,2020,93127,56.75,13.69,77.14,90.12,61.32,67.53,25,3,1,FALSE,2,60,FALSE,,,,,0
MC_372925,CNC_Lathe,2017,61371,49.06,12.77,77.42,51.66,78.3,166.59,202,4,3,TRUE,4,257,FALSE,,,37.15,,4
MC_372940,Automated_Screwdriver,2024,82768,43.14,15.79,64.9,80.52,46.28,150.35,159,5,2,FALSE,0,34,FALSE,,,,,0
MC_373011,Press_Brake,2020,9868,52.7,8.96,57.75,73.65,70.06,71.88,118,2,0,FALSE,1,819,FALSE,,,,,0
MC_373141,Heat_Exchanger,2020,34445,59.18,8.95,74.69,92.28,54.55,207.93,326,7,0,TRUE,2,637,FALSE,,,,466.8,1
MC_373205,3D_Printer,2022,42311,62.75,18.71,76.43,77.98,16.33,82.43,50,4,1,FALSE,4,456,FALSE,,,,,0
MC_373223,Palletizer,2015,32006,25.75,10.7,90.48,83.04,65.97,185.17,211,6,3,FALSE,2,630,FALSE,,,,,0
MC_373234,Furnace,2019,79626,48.48,14.69,73.24,29.41,56.94,247.41,242,3,1,FALSE,1,100,FALSE,,,,548.46,0
MC_373327,CNC_Lathe,2023,23082,44.17,20.43,79.84,64.02,57.73,169.13,296,2,1,FALSE,0,669,FALSE,,,37.21,,0
MC_373366,Vacuum_Packer,2018,93347,49.37,13.38,73.88,67.59,25.59,145.7,348,7,1,TRUE,1,61,FALSE,,,,,2
MC_373393,Conveyor_Belt,2024,97249,64.25,7.87,92.09,58.46,68.91,157.35,128,4,2,FALSE,2,0,TRUE,,,,,0
MC_373407,Pick_and_Place,2019,6483,74.63,8.23,87.63,46.28,41.29,121.71,228,4,2,FALSE,5,938,FALSE,,,,,0
MC_373563,Pick_and_Place,2019,7354,59.72,10.79,78.48,100,79.97,236.56,321,8,4,FALSE,5,913,FALSE,,,,,0
MC_373571,Automated_Screwdriver,2020,29260,21.96,15.56,64.1,36.9,79.53,72.21,3,1,3,TRUE,3,698,FALSE,,,,,0
MC_373857,Labeler,2025,45287,90.18,10,68.43,57.33,74.98,151.25,45,3,2,TRUE,4,506,FALSE,,,,,1
MC_373904,Valve_Controller,2023,33608,55.33,10.77,61.26,42.84,90.33,27.22,354,11,1,FALSE,2,540,FALSE,,,,,0
MC_373936,Heat_Exchanger,2018,70175,35.58,6.06,77.33,83.94,75.21,208.6,91,9,3,TRUE,5,241,FALSE,,,,532,2
MC_373970,Valve_Controller,2018,32979,50.24,22.77,82.27,95.23,59.35,152.13,73,4,1,FALSE,3,551,FALSE,,,,,0
MC_374022,Automated_Screwdriver,2023,11542,104.6,7.67,65.41,99.29,68.24,108.61,243,9,4,FALSE,4,870,FALSE,,,,,0
MC_374036,Conveyor_Belt,2019,81681,72.6,6.88,61.44,59.21,96.64,128.12,275,4,1,FALSE,1,110,FALSE,,,,,0
MC_374042,Robot_Arm,2017,73775,76.45,12.46,73.25,22.1,86.26,243.46,249,4,1,FALSE,3,311,FALSE,,,,,0
MC_374131,Boiler,2017,3181,80.1,5.12,83.99,70.53,56.8,254.4,240,8,0,FALSE,4,865,FALSE,,,,452.17,0
MC_374273,AGV,2017,55519,51.27,9.13,78.48,66.55,36.09,140.94,299,6,0,TRUE,3,407,FALSE,,,,,2
MC_374303,Valve_Controller,2015,39170,61.21,2.33,73.41,53.93,83.47,99.82,60,5,7,FALSE,5,622,FALSE,,,,,0
